date,facility_id,resource_id,quantity_consumed
2025-01-02,FAC012,RES001,131
2025-01-02,FAC012,RES002,44
2025-01-02,FAC012,RES003,55
2025-01-02,FAC012,RES004,213
2025-01-02,FAC012,RES005,110
2025-01-02,FAC012,RES006,34
2025-01-02,FAC012,RES007,35
2025-01-02,FAC012,RES008,26
2025-01-02,FAC012,RES009,175
2025-01-02,FAC012,RES010,64
2025-01-02,FAC012,RES011,51
2025-01-02,FAC012,RES012,32
2025-01-02,FAC012,RES013,73
2025-01-02,FAC012,RES014,91
2025-01-02,FAC012,RES015,132
2025-01-02,FAC012,RES016,122
2025-01-02,FAC012,RES017,52
2025-01-02,FAC012,RES018,28
2025-01-02,FAC012,RES019,24
2025-01-02,FAC012,RES020,129
2025-01-02,FAC012,RES021,14
2025-01-02,FAC012,RES022,9
2025-01-02,FAC012,RES023,64
2025-01-02,FAC012,RES024,63
2025-01-02,FAC012,RES025,27
2025-01-02,FAC013,RES001,44
2025-01-02,FAC013,RES002,18
2025-01-02,FAC013,RES003,21
2025-01-02,FAC013,RES004,57
2025-01-02,FAC013,RES005,56
2025-01-02,FAC013,RES006,9
2025-01-02,FAC013,RES007,19
2025-01-02,FAC013,RES008,10
2025-01-02,FAC013,RES009,39
2025-01-02,FAC013,RES010,15
2025-01-02,FAC013,RES011,27
2025-01-02,FAC013,RES012,23
2025-01-02,FAC013,RES013,14
2025-01-02,FAC013,RES014,32
2025-01-02,FAC013,RES015,40
2025-01-02,FAC013,RES016,33
2025-01-02,FAC013,RES017,29
2025-01-02,FAC013,RES018,7
2025-01-02,FAC013,RES019,14
2025-01-02,FAC013,RES020,53
2025-01-02,FAC013,RES021,11
2025-01-02,FAC013,RES022,3
2025-01-02,FAC013,RES023,16
2025-01-02,FAC013,RES024,25
2025-01-02,FAC013,RES025,10
2025-01-02,FAC014,RES001,48
2025-01-02,FAC014,RES002,16
2025-01-02,FAC014,RES003,23
2025-01-02,FAC014,RES004,44
2025-01-02,FAC014,RES005,35
2025-01-02,FAC014,RES006,11
2025-01-02,FAC014,RES007,14
2025-01-02,FAC014,RES008,8
2025-01-02,FAC014,RES009,42
2025-01-02,FAC014,RES010,15
2025-01-02,FAC014,RES011,21
2025-01-02,FAC014,RES012,14
2025-01-02,FAC014,RES013,21
2025-01-02,FAC014,RES014,38
2025-01-02,FAC014,RES015,48
2025-01-02,FAC014,RES016,26
2025-01-02,FAC014,RES017,20
2025-01-02,FAC014,RES018,7
2025-01-02,FAC014,RES019,13
2025-01-02,FAC014,RES020,72
2025-01-02,FAC014,RES021,4
2025-01-02,FAC014,RES022,2
2025-01-02,FAC014,RES023,13
2025-01-02,FAC014,RES024,11
2025-01-02,FAC014,RES025,9
2025-01-02,FAC015,RES001,25
2025-01-02,FAC015,RES002,9
2025-01-02,FAC015,RES003,14
2025-01-02,FAC015,RES004,34
2025-01-02,FAC015,RES005,29
2025-01-02,FAC015,RES006,9
2025-01-02,FAC015,RES007,8
2025-01-02,FAC015,RES008,5
2025-01-02,FAC015,RES009,34
2025-01-02,FAC015,RES010,16
2025-01-02,FAC015,RES011,18
2025-01-02,FAC015,RES012,11
2025-01-02,FAC015,RES013,12
2025-01-02,FAC015,RES014,12
2025-01-02,FAC015,RES015,47
2025-01-02,FAC015,RES016,30
2025-01-02,FAC015,RES017,14
2025-01-02,FAC015,RES018,10
2025-01-02,FAC015,RES019,9
2025-01-02,FAC015,RES020,33
2025-01-02,FAC015,RES021,5
2025-01-02,FAC015,RES022,2
2025-01-02,FAC015,RES023,26
2025-01-02,FAC015,RES024,19
2025-01-02,FAC015,RES025,2
2025-01-02,FAC016,RES001,43
2025-01-02,FAC016,RES002,14
2025-01-02,FAC016,RES003,17
2025-01-02,FAC016,RES004,36
2025-01-02,FAC016,RES005,28
2025-01-02,FAC016,RES006,10
2025-01-02,FAC016,RES007,8
2025-01-02,FAC016,RES008,8
2025-01-02,FAC016,RES009,32
2025-01-02,FAC016,RES010,14
2025-01-02,FAC016,RES011,24
2025-01-02,FAC016,RES012,9
2025-01-02,FAC016,RES013,17
2025-01-02,FAC016,RES014,15
2025-01-02,FAC016,RES015,48
2025-01-02,FAC016,RES016,29
2025-01-02,FAC016,RES017,29
2025-01-02,FAC016,RES018,8
2025-01-02,FAC016,RES019,12
2025-01-02,FAC016,RES020,34
2025-01-02,FAC016,RES021,4
2025-01-02,FAC016,RES022,3
2025-01-02,FAC016,RES023,20
2025-01-02,FAC016,RES024,9
2025-01-02,FAC016,RES025,10
2025-01-02,FAC017,RES001,35
2025-01-02,FAC017,RES002,10
2025-01-02,FAC017,RES003,14
2025-01-02,FAC017,RES004,56
2025-01-02,FAC017,RES005,36
2025-01-02,FAC017,RES006,15
2025-01-02,FAC017,RES007,12
2025-01-02,FAC017,RES008,5
2025-01-02,FAC017,RES009,48
2025-01-02,FAC017,RES010,11
2025-01-02,FAC017,RES011,25
2025-01-02,FAC017,RES012,3
2025-01-02,FAC017,RES013,10
2025-01-02,FAC017,RES014,27
2025-01-02,FAC017,RES015,51
2025-01-02,FAC017,RES016,31
2025-01-02,FAC017,RES017,14
2025-01-02,FAC017,RES018,11
2025-01-02,FAC017,RES019,9
2025-01-02,FAC017,RES020,47
2025-01-02,FAC017,RES021,4
2025-01-02,FAC017,RES022,4
2025-01-02,FAC017,RES023,18
2025-01-02,FAC017,RES024,18
2025-01-02,FAC017,RES025,3
2025-01-02,FAC018,RES001,40
2025-01-02,FAC018,RES002,35
2025-01-02,FAC018,RES003,27
2025-01-02,FAC018,RES004,53
2025-01-02,FAC018,RES005,49
2025-01-02,FAC018,RES006,9
2025-01-02,FAC018,RES007,14
2025-01-02,FAC018,RES008,8
2025-01-02,FAC018,RES009,33
2025-01-02,FAC018,RES010,16
2025-01-02,FAC018,RES011,23
2025-01-02,FAC018,RES012,13
2025-01-02,FAC018,RES013,10
2025-01-02,FAC018,RES014,24
2025-01-02,FAC018,RES015,37
2025-01-02,FAC018,RES016,35
2025-01-02,FAC018,RES017,27
2025-01-02,FAC018,RES018,4
2025-01-02,FAC018,RES019,8
2025-01-02,FAC018,RES020,48
2025-01-02,FAC018,RES021,1
2025-01-02,FAC018,RES022,0
2025-01-02,FAC018,RES023,25
2025-01-02,FAC018,RES024,15
2025-01-02,FAC018,RES025,8
2025-01-02,FAC019,RES001,55
2025-01-02,FAC019,RES002,17
2025-01-02,FAC019,RES003,11
2025-01-02,FAC019,RES004,48
2025-01-02,FAC019,RES005,32
2025-01-02,FAC019,RES006,8
2025-01-02,FAC019,RES007,14
2025-01-02,FAC019,RES008,10
2025-01-02,FAC019,RES009,32
2025-01-02,FAC019,RES010,15
2025-01-02,FAC019,RES011,29
2025-01-02,FAC019,RES012,9
2025-01-02,FAC019,RES013,12
2025-01-02,FAC019,RES014,33
2025-01-02,FAC019,RES015,46
2025-01-02,FAC019,RES016,34
2025-01-02,FAC019,RES017,15
2025-01-02,FAC019,RES018,12
2025-01-02,FAC019,RES019,7
2025-01-02,FAC019,RES020,58
2025-01-02,FAC019,RES021,2
2025-01-02,FAC019,RES022,0
2025-01-02,FAC019,RES023,19
2025-01-02,FAC019,RES024,19
2025-01-02,FAC019,RES025,5
2025-01-02,FAC020,RES001,54
2025-01-02,FAC020,RES002,16
2025-01-02,FAC020,RES003,21
2025-01-02,FAC020,RES004,50
2025-01-02,FAC020,RES005,31
2025-01-02,FAC020,RES006,14
2025-01-02,FAC020,RES007,17
2025-01-02,FAC020,RES008,7
2025-01-02,FAC020,RES009,54
2025-01-02,FAC020,RES010,10
2025-01-02,FAC020,RES011,29
2025-01-02,FAC020,RES012,11
2025-01-02,FAC020,RES013,16
2025-01-02,FAC020,RES014,17
2025-01-02,FAC020,RES015,42
2025-01-02,FAC020,RES016,43
2025-01-02,FAC020,RES017,12
2025-01-02,FAC020,RES018,11
2025-01-02,FAC020,RES019,4
2025-01-02,FAC020,RES020,45
2025-01-02,FAC020,RES021,5
2025-01-02,FAC020,RES022,3
2025-01-02,FAC020,RES023,25
2025-01-02,FAC020,RES024,19
2025-01-02,FAC020,RES025,7
2025-01-03,FAC001,RES001,219
2025-01-03,FAC001,RES002,94
2025-01-03,FAC001,RES003,121
2025-01-03,FAC001,RES004,309
2025-01-03,FAC001,RES005,175
2025-01-03,FAC001,RES006,56
2025-01-03,FAC001,RES007,49
2025-01-03,FAC001,RES008,50
2025-01-03,FAC001,RES009,265
2025-01-03,FAC001,RES010,87
2025-01-03,FAC001,RES011,185
2025-01-03,FAC001,RES012,53
2025-01-03,FAC001,RES013,78
2025-01-03,FAC001,RES014,114
2025-01-03,FAC001,RES015,251
2025-01-03,FAC001,RES016,221
2025-01-03,FAC001,RES017,129
2025-01-03,FAC001,RES018,33
2025-01-03,FAC001,RES019,51
2025-01-03,FAC001,RES020,256
2025-01-03,FAC001,RES021,24
2025-01-03,FAC001,RES022,16
2025-01-03,FAC001,RES023,105
2025-01-03,FAC001,RES024,99
2025-01-03,FAC001,RES025,38
2025-01-03,FAC002,RES001,308
2025-01-03,FAC002,RES002,97
2025-01-03,FAC002,RES003,141
2025-01-03,FAC002,RES004,385
2025-01-03,FAC002,RES005,204
2025-01-03,FAC002,RES006,74
2025-01-03,FAC002,RES007,93
2025-01-03,FAC002,RES008,64
2025-01-03,FAC002,RES009,326
2025-01-03,FAC002,RES010,83
2025-01-03,FAC002,RES011,163
2025-01-03,FAC002,RES012,84
2025-01-03,FAC002,RES013,109
2025-01-03,FAC002,RES014,133
2025-01-03,FAC002,RES015,249
2025-01-03,FAC002,RES016,245
2025-01-03,FAC002,RES017,102
2025-01-03,FAC002,RES018,31
2025-01-03,FAC002,RES019,61
2025-01-03,FAC002,RES020,287
2025-01-03,FAC002,RES021,21
2025-01-03,FAC002,RES022,24
2025-01-03,FAC002,RES023,138
2025-01-03,FAC002,RES024,100
2025-01-03,FAC002,RES025,37
2025-01-03,FAC003,RES001,225
2025-01-03,FAC003,RES002,113
2025-01-03,FAC003,RES003,125
2025-01-03,FAC003,RES004,345
2025-01-03,FAC003,RES005,239
2025-01-03,FAC003,RES006,95
2025-01-03,FAC003,RES007,61
2025-01-03,FAC003,RES008,50
2025-01-03,FAC003,RES009,218
2025-01-03,FAC003,RES010,77
2025-01-03,FAC003,RES011,192
2025-01-03,FAC003,RES012,59
2025-01-03,FAC003,RES013,57
2025-01-03,FAC003,RES014,178
2025-01-03,FAC003,RES015,285
2025-01-03,FAC003,RES016,186
2025-01-03,FAC003,RES017,105
2025-01-03,FAC003,RES018,47
2025-01-03,FAC003,RES019,65
2025-01-03,FAC003,RES020,278
2025-01-03,FAC003,RES021,38
2025-01-03,FAC003,RES022,10
2025-01-03,FAC003,RES023,171
2025-01-03,FAC003,RES024,94
2025-01-03,FAC003,RES025,55
2025-01-03,FAC004,RES001,221
2025-01-03,FAC004,RES002,116
2025-01-03,FAC004,RES003,158
2025-01-03,FAC004,RES004,359
2025-01-03,FAC004,RES005,214
2025-01-03,FAC004,RES006,60
2025-01-03,FAC004,RES007,71
2025-01-03,FAC004,RES008,53
2025-01-03,FAC004,RES009,193
2025-01-03,FAC004,RES010,65
2025-01-03,FAC004,RES011,165
2025-01-03,FAC004,RES012,87
2025-01-03,FAC004,RES013,103
2025-01-03,FAC004,RES014,156
2025-01-03,FAC004,RES015,207
2025-01-03,FAC004,RES016,195
2025-01-03,FAC004,RES017,139
2025-01-03,FAC004,RES018,42
2025-01-03,FAC004,RES019,54
2025-01-03,FAC004,RES020,288
2025-01-03,FAC004,RES021,38
2025-01-03,FAC004,RES022,16
2025-01-03,FAC004,RES023,131
2025-01-03,FAC004,RES024,112
2025-01-03,FAC004,RES025,27
2025-01-03,FAC005,RES001,79
2025-01-03,FAC005,RES002,37
2025-01-03,FAC005,RES003,34
2025-01-03,FAC005,RES004,109
2025-01-03,FAC005,RES005,91
2025-01-03,FAC005,RES006,34
2025-01-03,FAC005,RES007,33
2025-01-03,FAC005,RES008,19
2025-01-03,FAC005,RES009,78
2025-01-03,FAC005,RES010,42
2025-01-03,FAC005,RES011,62
2025-01-03,FAC005,RES012,24
2025-01-03,FAC005,RES013,41
2025-01-03,FAC005,RES014,50
2025-01-03,FAC005,RES015,103
2025-01-03,FAC005,RES016,92
2025-01-03,FAC005,RES017,44
2025-01-03,FAC005,RES018,19
2025-01-03,FAC005,RES019,25
2025-01-03,FAC005,RES020,128
2025-01-03,FAC005,RES021,6
2025-01-03,FAC005,RES022,6
2025-01-03,FAC005,RES023,59
2025-01-03,FAC005,RES024,39
2025-01-03,FAC005,RES025,15
2025-01-03,FAC006,RES001,88
2025-01-03,FAC006,RES002,48
2025-01-03,FAC006,RES003,38
2025-01-03,FAC006,RES004,138
2025-01-03,FAC006,RES005,110
2025-01-03,FAC006,RES006,27
2025-01-03,FAC006,RES007,28
2025-01-03,FAC006,RES008,14
2025-01-03,FAC006,RES009,92
2025-01-03,FAC006,RES010,27
2025-01-03,FAC006,RES011,55
2025-01-03,FAC006,RES012,25
2025-01-03,FAC006,RES013,36
2025-01-03,FAC006,RES014,77
2025-01-03,FAC006,RES015,70
2025-01-03,FAC006,RES016,93
2025-01-03,FAC006,RES017,48
2025-01-03,FAC006,RES018,21
2025-01-03,FAC006,RES019,27
2025-01-03,FAC006,RES020,90
2025-01-03,FAC006,RES021,13
2025-01-03,FAC006,RES022,2
2025-01-03,FAC006,RES023,44
2025-01-03,FAC006,RES024,63
2025-01-03,FAC006,RES025,13
2025-01-03,FAC007,RES001,73
2025-01-03,FAC007,RES002,41
2025-01-03,FAC007,RES003,32
2025-01-03,FAC007,RES004,128
2025-01-03,FAC007,RES005,90
2025-01-03,FAC007,RES006,27
2025-01-03,FAC007,RES007,22
2025-01-03,FAC007,RES008,15
2025-01-03,FAC007,RES009,87
2025-01-03,FAC007,RES010,30
2025-01-03,FAC007,RES011,54
2025-01-03,FAC007,RES012,20
2025-01-03,FAC007,RES013,45
2025-01-03,FAC007,RES014,40
2025-01-03,FAC007,RES015,84
2025-01-03,FAC007,RES016,78
2025-01-03,FAC007,RES017,45
2025-01-03,FAC007,RES018,19
2025-01-03,FAC007,RES019,19
2025-01-03,FAC007,RES020,81
2025-01-03,FAC007,RES021,7
2025-01-03,FAC007,RES022,7
2025-01-03,FAC007,RES023,52
2025-01-03,FAC007,RES024,53
2025-01-03,FAC007,RES025,6
2025-01-03,FAC008,RES001,120
2025-01-03,FAC008,RES002,61
2025-01-03,FAC008,RES003,53
2025-01-03,FAC008,RES004,153
2025-01-03,FAC008,RES005,102
2025-01-03,FAC008,RES006,33
2025-01-03,FAC008,RES007,57
2025-01-03,FAC008,RES008,25
2025-01-03,FAC008,RES009,116
2025-01-03,FAC008,RES010,35
2025-01-03,FAC008,RES011,72
2025-01-03,FAC008,RES012,32
2025-01-03,FAC008,RES013,40
2025-01-03,FAC008,RES014,99
2025-01-03,FAC008,RES015,119
2025-01-03,FAC008,RES016,143
2025-01-03,FAC008,RES017,60
2025-01-03,FAC008,RES018,10
2025-01-03,FAC008,RES019,33
2025-01-03,FAC008,RES020,129
2025-01-03,FAC008,RES021,21
2025-01-03,FAC008,RES022,11
2025-01-03,FAC008,RES023,58
2025-01-03,FAC008,RES024,72
2025-01-03,FAC008,RES025,12
2025-01-03,FAC009,RES001,127
2025-01-03,FAC009,RES002,56
2025-01-03,FAC009,RES003,59
2025-01-03,FAC009,RES004,134
2025-01-03,FAC009,RES005,89
2025-01-03,FAC009,RES006,36
2025-01-03,FAC009,RES007,32
2025-01-03,FAC009,RES008,23
2025-01-03,FAC009,RES009,131
2025-01-03,FAC009,RES010,29
2025-01-03,FAC009,RES011,72
2025-01-03,FAC009,RES012,22
2025-01-03,FAC009,RES013,54
2025-01-03,FAC009,RES014,78
2025-01-03,FAC009,RES015,111
2025-01-03,FAC009,RES016,104
2025-01-03,FAC009,RES017,53
2025-01-03,FAC009,RES018,26
2025-01-03,FAC009,RES019,15
2025-01-03,FAC009,RES020,140
2025-01-03,FAC009,RES021,22
2025-01-03,FAC009,RES022,3
2025-01-03,FAC009,RES023,72
2025-01-03,FAC009,RES024,52
2025-01-03,FAC009,RES025,17
2025-01-03,FAC010,RES001,74
2025-01-03,FAC010,RES002,46
2025-01-03,FAC010,RES003,35
2025-01-03,FAC010,RES004,161
2025-01-03,FAC010,RES005,72
2025-01-03,FAC010,RES006,35
2025-01-03,FAC010,RES007,32
2025-01-03,FAC010,RES008,29
2025-01-03,FAC010,RES009,115
2025-01-03,FAC010,RES010,36
2025-01-03,FAC010,RES011,83
2025-01-03,FAC010,RES012,35
2025-01-03,FAC010,RES013,36
2025-01-03,FAC010,RES014,75
2025-01-03,FAC010,RES015,122
2025-01-03,FAC010,RES016,123
2025-01-03,FAC010,RES017,42
2025-01-03,FAC010,RES018,25
2025-01-03,FAC010,RES019,38
2025-01-03,FAC010,RES020,134
2025-01-03,FAC010,RES021,11
2025-01-03,FAC010,RES022,3
2025-01-03,FAC010,RES023,75
2025-01-03,FAC010,RES024,59
2025-01-03,FAC010,RES025,19
2025-01-03,FAC011,RES001,72
2025-01-03,FAC011,RES002,48
2025-01-03,FAC011,RES003,54
2025-01-03,FAC011,RES004,145
2025-01-03,FAC011,RES005,79
2025-01-03,FAC011,RES006,28
2025-01-03,FAC011,RES007,19
2025-01-03,FAC011,RES008,17
2025-01-03,FAC011,RES009,102
2025-01-03,FAC011,RES010,26
2025-01-03,FAC011,RES011,55
2025-01-03,FAC011,RES012,33
2025-01-03,FAC011,RES013,32
2025-01-03,FAC011,RES014,53
2025-01-03,FAC011,RES015,104
2025-01-03,FAC011,RES016,78
2025-01-03,FAC011,RES017,52
2025-01-03,FAC011,RES018,17
2025-01-03,FAC011,RES019,20
2025-01-03,FAC011,RES020,122
2025-01-03,FAC011,RES021,19
2025-01-03,FAC011,RES022,6
2025-01-03,FAC011,RES023,50
2025-01-03,FAC011,RES024,34
2025-01-03,FAC011,RES025,12
2025-01-03,FAC012,RES001,132
2025-01-03,FAC012,RES002,48
2025-01-03,FAC012,RES003,54
2025-01-03,FAC012,RES004,176
2025-01-03,FAC012,RES005,93
2025-01-03,FAC012,RES006,31
2025-01-03,FAC012,RES007,19
2025-01-03,FAC012,RES008,22
2025-01-03,FAC012,RES009,124
2025-01-03,FAC012,RES010,44
2025-01-03,FAC012,RES011,78
2025-01-03,FAC012,RES012,37
2025-01-03,FAC012,RES013,29
2025-01-03,FAC012,RES014,51
2025-01-03,FAC012,RES015,88
2025-01-03,FAC012,RES016,107
2025-01-03,FAC012,RES017,29
2025-01-03,FAC012,RES018,32
2025-01-03,FAC012,RES019,14
2025-01-03,FAC012,RES020,140
2025-01-03,FAC012,RES021,14
2025-01-03,FAC012,RES022,6
2025-01-03,FAC012,RES023,80
2025-01-03,FAC012,RES024,59
2025-01-03,FAC012,RES025,17
2025-01-03,FAC013,RES001,45
2025-01-03,FAC013,RES002,19
2025-01-03,FAC013,RES003,17
2025-01-03,FAC013,RES004,50
2025-01-03,FAC013,RES005,44
2025-01-03,FAC013,RES006,13
2025-01-03,FAC013,RES007,13
2025-01-03,FAC013,RES008,13
2025-01-03,FAC013,RES009,31
2025-01-03,FAC013,RES010,12
2025-01-03,FAC013,RES011,22
2025-01-03,FAC013,RES012,10
2025-01-03,FAC013,RES013,15
2025-01-03,FAC013,RES014,22
2025-01-03,FAC013,RES015,26
2025-01-03,FAC013,RES016,25
2025-01-03,FAC013,RES017,24
2025-01-03,FAC013,RES018,5
2025-01-03,FAC013,RES019,8
2025-01-03,FAC013,RES020,36
2025-01-03,FAC013,RES021,2
2025-01-03,FAC013,RES022,3
2025-01-03,FAC013,RES023,21
2025-01-03,FAC013,RES024,18
2025-01-03,FAC013,RES025,9
2025-01-03,FAC014,RES001,34
2025-01-03,FAC014,RES002,13
2025-01-03,FAC014,RES003,13
2025-01-03,FAC014,RES004,52
2025-01-03,FAC014,RES005,17
2025-01-03,FAC014,RES006,6
2025-01-03,FAC014,RES007,15
2025-01-03,FAC014,RES008,3
2025-01-03,FAC014,RES009,41
2025-01-03,FAC014,RES010,12
2025-01-03,FAC014,RES011,16
2025-01-03,FAC014,RES012,6
2025-01-03,FAC014,RES013,7
2025-01-03,FAC014,RES014,19
2025-01-03,FAC014,RES015,33
2025-01-03,FAC014,RES016,32
2025-01-03,FAC014,RES017,19
2025-01-03,FAC014,RES018,6
2025-01-03,FAC014,RES019,8
2025-01-03,FAC014,RES020,49
2025-01-03,FAC014,RES021,2
2025-01-03,FAC014,RES022,2
2025-01-03,FAC014,RES023,20
2025-01-03,FAC014,RES024,22
2025-01-03,FAC014,RES025,3
2025-01-03,FAC015,RES001,45
2025-01-03,FAC015,RES002,15
2025-01-03,FAC015,RES003,14
2025-01-03,FAC015,RES004,42
2025-01-03,FAC015,RES005,26
2025-01-03,FAC015,RES006,12
2025-01-03,FAC015,RES007,4
2025-01-03,FAC015,RES008,6
2025-01-03,FAC015,RES009,38
2025-01-03,FAC015,RES010,16
2025-01-03,FAC015,RES011,13
2025-01-03,FAC015,RES012,11
2025-01-03,FAC015,RES013,11
2025-01-03,FAC015,RES014,17
2025-01-03,FAC015,RES015,31
2025-01-03,FAC015,RES016,23
2025-01-03,FAC015,RES017,23
2025-01-03,FAC015,RES018,8
2025-01-03,FAC015,RES019,8
2025-01-03,FAC015,RES020,49
2025-01-03,FAC015,RES021,3
2025-01-03,FAC015,RES022,1
2025-01-03,FAC015,RES023,16
2025-01-03,FAC015,RES024,17
2025-01-03,FAC015,RES025,6
2025-01-03,FAC016,RES001,35
2025-01-03,FAC016,RES002,13
2025-01-03,FAC016,RES003,20
2025-01-03,FAC016,RES004,38
2025-01-03,FAC016,RES005,49
2025-01-03,FAC016,RES006,8
2025-01-03,FAC016,RES007,10
2025-01-03,FAC016,RES008,5
2025-01-03,FAC016,RES009,42
2025-01-03,FAC016,RES010,17
2025-01-03,FAC016,RES011,23
2025-01-03,FAC016,RES012,7
2025-01-03,FAC016,RES013,10
2025-01-03,FAC016,RES014,11
2025-01-03,FAC016,RES015,32
2025-01-03,FAC016,RES016,41
2025-01-03,FAC016,RES017,14
2025-01-03,FAC016,RES018,11
2025-01-03,FAC016,RES019,2
2025-01-03,FAC016,RES020,32
2025-01-03,FAC016,RES021,6
2025-01-03,FAC016,RES022,0
2025-01-03,FAC016,RES023,19
2025-01-03,FAC016,RES024,19
2025-01-03,FAC016,RES025,6
2025-01-03,FAC017,RES001,28
2025-01-03,FAC017,RES002,20
2025-01-03,FAC017,RES003,15
2025-01-03,FAC017,RES004,46
2025-01-03,FAC017,RES005,39
2025-01-03,FAC017,RES006,10
2025-01-03,FAC017,RES007,10
2025-01-03,FAC017,RES008,7
2025-01-03,FAC017,RES009,31
2025-01-03,FAC017,RES010,7
2025-01-03,FAC017,RES011,25
2025-01-03,FAC017,RES012,5
2025-01-03,FAC017,RES013,17
2025-01-03,FAC017,RES014,17
2025-01-03,FAC017,RES015,43
2025-01-03,FAC017,RES016,27
2025-01-03,FAC017,RES017,14
2025-01-03,FAC017,RES018,6
2025-01-03,FAC017,RES019,13
2025-01-03,FAC017,RES020,62
2025-01-03,FAC017,RES021,2
2025-01-03,FAC017,RES022,1
2025-01-03,FAC017,RES023,24
2025-01-03,FAC017,RES024,17
2025-01-03,FAC017,RES025,7
2025-01-03,FAC018,RES001,34
2025-01-03,FAC018,RES002,13
2025-01-03,FAC018,RES003,13
2025-01-03,FAC018,RES004,43
2025-01-03,FAC018,RES005,40
2025-01-03,FAC018,RES006,15
2025-01-03,FAC018,RES007,13
2025-01-03,FAC018,RES008,7
2025-01-03,FAC018,RES009,45
2025-01-03,FAC018,RES010,6
2025-01-03,FAC018,RES011,23
2025-01-03,FAC018,RES012,10
2025-01-03,FAC018,RES013,15
2025-01-03,FAC018,RES014,27
2025-01-03,FAC018,RES015,35
2025-01-03,FAC018,RES016,45
2025-01-03,FAC018,RES017,13
2025-01-03,FAC018,RES018,8
2025-01-03,FAC018,RES019,3
2025-01-03,FAC018,RES020,41
2025-01-03,FAC018,RES021,5
2025-01-03,FAC018,RES022,1
2025-01-03,FAC018,RES023,19
2025-01-03,FAC018,RES024,20
2025-01-03,FAC018,RES025,6
2025-01-03,FAC019,RES001,38
2025-01-03,FAC019,RES002,12
2025-01-03,FAC019,RES003,20
2025-01-03,FAC019,RES004,43
2025-01-03,FAC019,RES005,36
2025-01-03,FAC019,RES006,14
2025-01-03,FAC019,RES007,6
2025-01-03,FAC019,RES008,7
2025-01-03,FAC019,RES009,30
2025-01-03,FAC019,RES010,7
2025-01-03,FAC019,RES011,27
2025-01-03,FAC019,RES012,7
2025-01-03,FAC019,RES013,12
2025-01-03,FAC019,RES014,19
2025-01-03,FAC019,RES015,54
2025-01-03,FAC019,RES016,28
2025-01-03,FAC019,RES017,16
2025-01-03,FAC019,RES018,6
2025-01-03,FAC019,RES019,7
2025-01-03,FAC019,RES020,49
2025-01-03,FAC019,RES021,2
2025-01-03,FAC019,RES022,4
2025-01-03,FAC019,RES023,16
2025-01-03,FAC019,RES024,20
2025-01-03,FAC019,RES025,7
2025-01-03,FAC020,RES001,32
2025-01-03,FAC020,RES002,19
2025-01-03,FAC020,RES003,16
2025-01-03,FAC020,RES004,42
2025-01-03,FAC020,RES005,32
2025-01-03,FAC020,RES006,15
2025-01-03,FAC020,RES007,10
2025-01-03,FAC020,RES008,8
2025-01-03,FAC020,RES009,25
2025-01-03,FAC020,RES010,15
2025-01-03,FAC020,RES011,23
2025-01-03,FAC020,RES012,7
2025-01-03,FAC020,RES013,17
2025-01-03,FAC020,RES014,19
2025-01-03,FAC020,RES015,30
2025-01-03,FAC020,RES016,36
2025-01-03,FAC020,RES017,14
2025-01-03,FAC020,RES018,2
2025-01-03,FAC020,RES019,11
2025-01-03,FAC020,RES020,25
2025-01-03,FAC020,RES021,6
2025-01-03,FAC020,RES022,4
2025-01-03,FAC020,RES023,17
2025-01-03,FAC020,RES024,22
2025-01-03,FAC020,RES025,8
2025-01-04,FAC001,RES001,215
2025-01-04,FAC001,RES002,74
2025-01-04,FAC001,RES003,75
2025-01-04,FAC001,RES004,183
2025-01-04,FAC001,RES005,149
2025-01-04,FAC001,RES006,57
2025-01-04,FAC001,RES007,42
2025-01-04,FAC001,RES008,44
2025-01-04,FAC001,RES009,223
2025-01-04,FAC001,RES010,62
2025-01-04,FAC001,RES011,91
2025-01-04,FAC001,RES012,46
2025-01-04,FAC001,RES013,60
2025-01-04,FAC001,RES014,153
2025-01-04,FAC001,RES015,124
2025-01-04,FAC001,RES016,194
2025-01-04,FAC001,RES017,102
2025-01-04,FAC001,RES018,37
2025-01-04,FAC001,RES019,44
2025-01-04,FAC001,RES020,223
2025-01-04,FAC001,RES021,30
2025-01-04,FAC001,RES022,12
2025-01-04,FAC001,RES023,120
2025-01-04,FAC001,RES024,118
2025-01-04,FAC001,RES025,41
2025-01-04,FAC002,RES001,199
2025-01-04,FAC002,RES002,98
2025-01-04,FAC002,RES003,95
2025-01-04,FAC002,RES004,322
2025-01-04,FAC002,RES005,216
2025-01-04,FAC002,RES006,59
2025-01-04,FAC002,RES007,61
2025-01-04,FAC002,RES008,39
2025-01-04,FAC002,RES009,241
2025-01-04,FAC002,RES010,83
2025-01-04,FAC002,RES011,135
2025-01-04,FAC002,RES012,87
2025-01-04,FAC002,RES013,77
2025-01-04,FAC002,RES014,131
2025-01-04,FAC002,RES015,288
2025-01-04,FAC002,RES016,209
2025-01-04,FAC002,RES017,106
2025-01-04,FAC002,RES018,30
2025-01-04,FAC002,RES019,35
2025-01-04,FAC002,RES020,271
2025-01-04,FAC002,RES021,44
2025-01-04,FAC002,RES022,22
2025-01-04,FAC002,RES023,134
2025-01-04,FAC002,RES024,127
2025-01-04,FAC002,RES025,38
2025-01-04,FAC003,RES001,215
